customer_id,avg_transaction_amount,month_year,transaction_frequency,high_risk_transactions,risk_score,risk_level,customer_name,customer_email,customer_phone
387,5708.38,2023-12,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2023-12,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2024-02,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2024-02,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2024-02,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2024-09,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2024-09,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
387,5708.38,2024-09,1,2.0,1.8,Medium,Ashley Dean,ericsandoval@robbins.biz,(039)978-6066
388,9746.91,2024-02,1,0.0,0.2,Low,Michael Thompson,wattsstephanie@williamson-pittman.com,001-766-519-6603x19819
389,1555.02,2024-11,1,0.0,0.2,Low,Michelle Watkins,hillevelyn@chung-garrett.com,8006037326
390,715.49,2024-07,1,0.0,0.2,Low,Timothy Murphy,lowemelissa@yahoo.com,886.576.5455x980
391,9731.53,2024-04,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-04,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-04,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-09,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-09,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-09,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-11,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-11,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
391,9731.53,2024-11,1,3.0,2.6000000000000005,Medium,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995
392,7227.93,2024-10,1,0.0,0.2,Low,Stephanie Young,phamilton@yahoo.com,664.276.5561x937
394,9302.8,2024-02,1,0.0,0.2,Low,Dawn Lopez,eburton@burke.net,+1-778-018-0606x21103
394,9302.8,2024-02,1,0.0,0.2,Low,Dawn Lopez,eburton@burke.net,+1-778-018-0606x21103
394,9302.8,2024-04,1,0.0,0.2,Low,Dawn Lopez,eburton@burke.net,+1-778-018-0606x21103
394,9302.8,2024-04,1,0.0,0.2,Low,Dawn Lopez,eburton@burke.net,+1-778-018-0606x21103
395,8054.89,2024-09,1,1.0,1.0,Low,Sara Brown,stephen23@hotmail.com,+1-070-320-1158x18692
400,5409.4975,2024-02,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-02,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-02,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-02,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-06,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-06,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-06,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-06,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-09,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-09,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-09,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-09,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-10,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-10,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-10,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
400,5409.4975,2024-10,1,2.0,1.8,Medium,Mary Brewer,vchristian@yahoo.com,001-613-794-6849x582
401,1815.27,2023-12,1,1.0,1.0,Low,Sabrina Williams,yarnold@hotmail.com,744-218-6676x86329
402,2871.94,2024-07,1,0.0,0.2,Low,Cynthia Browning,hoffmandwayne@washington.org,235-780-4029x959
402,2871.94,2024-07,1,0.0,0.2,Low,Cynthia Browning,hoffmandwayne@washington.org,235-780-4029x959
402,2871.94,2024-10,1,0.0,0.2,Low,Cynthia Browning,hoffmandwayne@washington.org,235-780-4029x959
402,2871.94,2024-10,1,0.0,0.2,Low,Cynthia Browning,hoffmandwayne@washington.org,235-780-4029x959
404,2618.9,2024-02,1,1.0,1.0,Low,Richard Cordova,tuckermeredith@yahoo.com,817.408.3814
405,9663.3,2024-06,1,1.0,1.0,Low,Travis Hill,mlopez@richardson.com,989-237-7752x478
407,3853.13,2024-05,1,2.0,1.8,Medium,Steven Griffith,jasmine34@martinez.biz,666-669-7486
407,3853.13,2024-05,1,2.0,1.8,Medium,Steven Griffith,jasmine34@martinez.biz,666-669-7486
407,3853.13,2024-08,1,2.0,1.8,Medium,Steven Griffith,jasmine34@martinez.biz,666-669-7486
407,3853.13,2024-08,1,2.0,1.8,Medium,Steven Griffith,jasmine34@martinez.biz,666-669-7486
408,5862.094999999999,2023-12,1,2.0,1.8,Medium,Sherry Wells,markmiller@gmail.com,(709)847-7005x658
408,5862.094999999999,2023-12,1,2.0,1.8,Medium,Sherry Wells,markmiller@gmail.com,(709)847-7005x658
408,5862.094999999999,2024-07,1,2.0,1.8,Medium,Sherry Wells,markmiller@gmail.com,(709)847-7005x658
408,5862.094999999999,2024-07,1,2.0,1.8,Medium,Sherry Wells,markmiller@gmail.com,(709)847-7005x658
411,2965.41,2024-05,1,1.0,1.0,Low,Michelle Harding,amywade@gmail.com,1830518739
412,7145.51,2024-05,1,1.0,1.0,Low,Sandra Cervantes,hberry@gmail.com,494.586.7750x3965
412,7145.51,2024-05,1,1.0,1.0,Low,Sandra Cervantes,hberry@gmail.com,494.586.7750x3965
412,7145.51,2024-11,1,1.0,1.0,Low,Sandra Cervantes,hberry@gmail.com,494.586.7750x3965
412,7145.51,2024-11,1,1.0,1.0,Low,Sandra Cervantes,hberry@gmail.com,494.586.7750x3965
414,3554.49,2024-10,1,0.0,0.2,Low,Jane Garcia,harveystacy@murillo-graham.org,481-800-9611x3300
415,3022.37,2024-10,1,1.0,1.0,Low,Jennifer Murillo,davidsoncaitlyn@gmail.com,123.030.1376
416,7531.77,2024-02,1,1.0,1.0,Low,Nicholas Sloan,derek71@hall-madden.com,(365)059-0550x2085
419,8953.74,2024-06,1,0.0,0.2,Low,Heather Baldwin,jeffreyhall@kerr.com,792.559.0647
421,9815.7,2024-11,1,0.0,0.2,Low,Jessica Hart,brenda60@yahoo.com,(824)477-5867x64703
423,4648.446666666667,2024-08,2,3.0,2.8000000000000003,Medium,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139
423,4648.446666666667,2024-08,2,3.0,2.8000000000000003,Medium,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139
423,4648.446666666667,2024-08,2,3.0,2.8000000000000003,Medium,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139
423,4648.446666666667,2024-10,1,3.0,2.6000000000000005,Medium,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139
423,4648.446666666667,2024-10,1,3.0,2.6000000000000005,Medium,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139
423,4648.446666666667,2024-10,1,3.0,2.6000000000000005,Medium,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139
424,5415.045,2024-01,1,1.0,1.0,Low,Bobby Franklin,bstanton@gmail.com,(075)466-0319x67846
424,5415.045,2024-01,1,1.0,1.0,Low,Bobby Franklin,bstanton@gmail.com,(075)466-0319x67846
424,5415.045,2024-08,1,1.0,1.0,Low,Bobby Franklin,bstanton@gmail.com,(075)466-0319x67846
424,5415.045,2024-08,1,1.0,1.0,Low,Bobby Franklin,bstanton@gmail.com,(075)466-0319x67846
428,8825.2,2024-07,1,0.0,0.2,Low,Shannon Williams,jaredgonzalez@smith.com,+1-118-158-2354x6417
429,6193.44,2024-01,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-01,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-01,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-08,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-08,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-08,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-09,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-09,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
429,6193.44,2024-09,1,2.0,1.8,Medium,Matthew Patel,donald19@gmail.com,538.043.4194
431,4794.53,2024-02,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-02,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-02,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-05,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-05,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-05,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-08,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-08,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
431,4794.53,2024-08,1,2.0,1.8,Medium,Sandra Mathis,christopher01@goodwin.com,840-677-4947x633
433,6391.3,2024-02,1,0.0,0.2,Low,Amanda Lynch,karla16@yahoo.com,+1-368-504-0933
434,2428.29,2024-08,1,0.0,0.2,Low,Dr. Shawn Shepard,aliciajackson@lamb.biz,195-071-3264
436,4253.19,2024-04,1,2.0,1.8,Medium,Connie Burton,williamschristina@golden.com,001-852-594-9733
436,4253.19,2024-04,1,2.0,1.8,Medium,Connie Burton,williamschristina@golden.com,001-852-594-9733
436,4253.19,2024-08,1,2.0,1.8,Medium,Connie Burton,williamschristina@golden.com,001-852-594-9733
436,4253.19,2024-08,1,2.0,1.8,Medium,Connie Burton,williamschristina@golden.com,001-852-594-9733
437,4668.635,2023-12,1,1.0,1.0,Low,Scott Johnson,fjohnson@allen-dillon.com,511.765.2123x0420
437,4668.635,2023-12,1,1.0,1.0,Low,Scott Johnson,fjohnson@allen-dillon.com,511.765.2123x0420
437,4668.635,2024-08,1,1.0,1.0,Low,Scott Johnson,fjohnson@allen-dillon.com,511.765.2123x0420
437,4668.635,2024-08,1,1.0,1.0,Low,Scott Johnson,fjohnson@allen-dillon.com,511.765.2123x0420
438,2511.98,2024-07,1,0.0,0.2,Low,Robert Lowe,brookefritz@hotmail.com,(973)178-0261x2063
439,2480.82,2024-11,1,1.0,1.0,Low,Laura Fisher,vasquezanna@yahoo.com,321-713-3858x4239
442,7084.1,2024-01,1,1.0,1.0,Low,Paul Owens,reeveskenneth@yahoo.com,0378123862
443,2841.25,2023-12,1,0.0,0.2,Low,Michael Rodgers,coltonrivera@gmail.com,(236)430-7047
445,1549.96,2024-05,1,0.0,0.2,Low,Anthony Hunter,millerjoshua@yahoo.com,001-456-207-0642
447,8230.38,2024-06,1,0.0,0.2,Low,Wanda Carter,larryburke@hotmail.com,001-999-905-2353x22709
448,4091.36,2024-03,1,1.0,1.0,Low,Seth Reyes,hallricky@hotmail.com,265-963-0056x54282
449,4974.08,2024-05,1,1.0,1.0,Low,Jeffery Thomas,courtney68@gmail.com,718.675.3639x14906
450,4766.97,2024-02,1,0.0,0.2,Low,Kaitlyn Bruce,adrian47@wright-ritter.info,+1-652-974-5067x97628
451,4123.7,2024-09,1,1.0,1.0,Low,Cody Smith,johnsmolly@mcguire.com,+1-712-995-9387x9909
453,5728.05,2024-05,1,0.0,0.2,Low,Patrick Hendricks,fbryant@yahoo.com,533-537-0628x4353
453,5728.05,2024-05,1,0.0,0.2,Low,Patrick Hendricks,fbryant@yahoo.com,533-537-0628x4353
453,5728.05,2024-11,1,0.0,0.2,Low,Patrick Hendricks,fbryant@yahoo.com,533-537-0628x4353
453,5728.05,2024-11,1,0.0,0.2,Low,Patrick Hendricks,fbryant@yahoo.com,533-537-0628x4353
454,4605.605,2024-05,1,1.0,1.0,Low,Alexis Conway,smurphy@hotmail.com,958.236.5760x31320
454,4605.605,2024-05,1,1.0,1.0,Low,Alexis Conway,smurphy@hotmail.com,958.236.5760x31320
454,4605.605,2024-08,1,1.0,1.0,Low,Alexis Conway,smurphy@hotmail.com,958.236.5760x31320
454,4605.605,2024-08,1,1.0,1.0,Low,Alexis Conway,smurphy@hotmail.com,958.236.5760x31320
457,3302.83,2024-10,1,1.0,1.0,Low,Amanda Smith,kimdonald@yahoo.com,706-895-4575x686
458,6883.423333333333,2024-05,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-05,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-05,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-09,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-09,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-09,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-11,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-11,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
458,6883.423333333333,2024-11,1,2.0,1.8,Medium,Michael Marshall,greenvalerie@rodriguez.com,6894667386
460,3872.9566666666665,2024-02,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-02,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-02,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-06,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-06,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-06,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-08,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-08,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
460,3872.9566666666665,2024-08,1,2.0,1.8,Medium,Tina Taylor,randolphdavid@hotmail.com,220-093-0996
461,6353.24,2024-08,1,0.0,0.2,Low,Tyler Martin,amberfloyd@hotmail.com,+1-143-008-5080x1419
462,9750.32,2023-12,1,0.0,0.2,Low,Timothy Andrews,nsalas@levine-martin.com,(603)832-1024
464,4875.58,2024-09,1,1.0,1.0,Low,Joshua Richard,davidwatson@hotmail.com,275.672.9478x31160
466,3221.635,2024-04,1,1.0,1.0,Low,Angela Young,nicholeweber@cannon-mcdonald.com,423-339-9096x126
466,3221.635,2024-04,1,1.0,1.0,Low,Angela Young,nicholeweber@cannon-mcdonald.com,423-339-9096x126
466,3221.635,2024-07,1,1.0,1.0,Low,Angela Young,nicholeweber@cannon-mcdonald.com,423-339-9096x126
466,3221.635,2024-07,1,1.0,1.0,Low,Angela Young,nicholeweber@cannon-mcdonald.com,423-339-9096x126
467,2126.21,2024-05,1,1.0,1.0,Low,Stanley Rowe,joelmorris@fuentes-brown.org,001-954-432-3554x21219
468,2401.405,2024-05,1,1.0,1.0,Low,Dawn Hanson,leonardjordan@dixon.biz,506.064.9597x55646
468,2401.405,2024-05,1,1.0,1.0,Low,Dawn Hanson,leonardjordan@dixon.biz,506.064.9597x55646
468,2401.405,2024-10,1,1.0,1.0,Low,Dawn Hanson,leonardjordan@dixon.biz,506.064.9597x55646
468,2401.405,2024-10,1,1.0,1.0,Low,Dawn Hanson,leonardjordan@dixon.biz,506.064.9597x55646
469,2648.77,2024-05,1,0.0,0.2,Low,Beth Maxwell,salazarmatthew@gmail.com,910-382-0134
469,2648.77,2024-05,1,0.0,0.2,Low,Beth Maxwell,salazarmatthew@gmail.com,910-382-0134
469,2648.77,2024-08,1,0.0,0.2,Low,Beth Maxwell,salazarmatthew@gmail.com,910-382-0134
469,2648.77,2024-08,1,0.0,0.2,Low,Beth Maxwell,salazarmatthew@gmail.com,910-382-0134
470,2196.52,2024-06,1,1.0,1.0,Low,Tonya Parsons,amandagregory@baker-harmon.com,2520235930
470,2196.52,2024-06,1,1.0,1.0,Low,Tonya Parsons,amandagregory@baker-harmon.com,2520235930
470,2196.52,2024-10,1,1.0,1.0,Low,Tonya Parsons,amandagregory@baker-harmon.com,2520235930
470,2196.52,2024-10,1,1.0,1.0,Low,Tonya Parsons,amandagregory@baker-harmon.com,2520235930
471,5555.32,2024-05,1,0.0,0.2,Low,William Cook,michelereeves@gmail.com,001-517-903-0741x5969
472,6168.77,2024-09,1,1.0,1.0,Low,Brett Morrison,jwilliams@hotmail.com,(226)943-1534x982
474,8795.33,2023-12,1,1.0,1.0,Low,Alyssa Black,dthompson@yahoo.com,776-187-6466x1026
475,4950.096666666667,2024-07,1,3.0,2.6000000000000005,Medium,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126
475,4950.096666666667,2024-07,1,3.0,2.6000000000000005,Medium,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126
475,4950.096666666667,2024-07,1,3.0,2.6000000000000005,Medium,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126
475,4950.096666666667,2024-08,2,3.0,2.8000000000000003,Medium,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126
475,4950.096666666667,2024-08,2,3.0,2.8000000000000003,Medium,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126
475,4950.096666666667,2024-08,2,3.0,2.8000000000000003,Medium,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126
478,7721.13,2024-11,1,1.0,1.0,Low,Carol Ward,alisonwalker@yahoo.com,001-910-053-7478x738
479,2929.82,2024-02,1,0.0,0.2,Low,Eric Jones,wardrobert@gmail.com,(688)965-2994x0554
481,8481.07,2023-12,2,1.0,1.2000000000000002,Medium,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832
481,8481.07,2023-12,2,1.0,1.2000000000000002,Medium,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832
481,8481.07,2023-12,2,1.0,1.2000000000000002,Medium,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832
481,8481.07,2024-02,1,1.0,1.0,Low,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832
481,8481.07,2024-02,1,1.0,1.0,Low,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832
481,8481.07,2024-02,1,1.0,1.0,Low,Jenna Payne,annaavila@hotmail.com,+1-383-428-5067x832
482,3150.25,2023-12,1,0.0,0.2,Low,Kimberly Owens,qsloan@powell.com,001-793-212-9887
483,8357.855,2024-02,1,1.0,1.0,Low,Chad Green,rachel97@gmail.com,(705)064-4295x4912
483,8357.855,2024-02,1,1.0,1.0,Low,Chad Green,rachel97@gmail.com,(705)064-4295x4912
483,8357.855,2024-11,1,1.0,1.0,Low,Chad Green,rachel97@gmail.com,(705)064-4295x4912
483,8357.855,2024-11,1,1.0,1.0,Low,Chad Green,rachel97@gmail.com,(705)064-4295x4912
484,4575.385,2024-07,1,2.0,1.8,Medium,Jason Young,roberta53@warner.com,001-013-638-1936
484,4575.385,2024-07,1,2.0,1.8,Medium,Jason Young,roberta53@warner.com,001-013-638-1936
484,4575.385,2024-08,1,2.0,1.8,Medium,Jason Young,roberta53@warner.com,001-013-638-1936
484,4575.385,2024-08,1,2.0,1.8,Medium,Jason Young,roberta53@warner.com,001-013-638-1936
488,1420.9299999999998,2024-04,1,1.0,1.0,Low,Travis Murray,adamnewton@yahoo.com,+1-505-636-7226
488,1420.9299999999998,2024-04,1,1.0,1.0,Low,Travis Murray,adamnewton@yahoo.com,+1-505-636-7226
488,1420.9299999999998,2024-09,1,1.0,1.0,Low,Travis Murray,adamnewton@yahoo.com,+1-505-636-7226
488,1420.9299999999998,2024-09,1,1.0,1.0,Low,Travis Murray,adamnewton@yahoo.com,+1-505-636-7226
491,594.82,2024-08,1,1.0,1.0,Low,Mr. Vincent Cook PhD,carolynle@cisneros.biz,0624531520
492,9482.81,2024-03,1,0.0,0.2,Low,April Ray,villarrealpam@davila-jones.com,9212046469
493,4300.946666666667,2024-04,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-04,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-04,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-06,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-06,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-06,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-09,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-09,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
493,4300.946666666667,2024-09,1,1.0,1.0,Low,Michelle Rivera,justin61@yahoo.com,(705)603-7481
494,5585.25,2023-12,1,0.0,0.2,Low,Steven Ochoa,evansdylan@contreras-alvarez.com,7491977086
496,3742.875,2023-12,1,1.0,1.0,Low,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799
496,3742.875,2023-12,1,1.0,1.0,Low,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799
496,3742.875,2024-04,1,1.0,1.0,Low,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799
496,3742.875,2024-04,1,1.0,1.0,Low,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799
498,7129.033333333333,2023-12,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2023-12,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2023-12,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2024-06,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2024-06,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2024-06,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2024-10,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2024-10,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
498,7129.033333333333,2024-10,1,3.0,2.6000000000000005,Medium,Brian Thompson,katelyn97@mills-walker.org,(236)234-2277
500,9240.92,2023-12,1,1.0,1.0,Low,Dawn Parrish,melissarhodes@hotmail.com,001-137-790-3035x060
501,9636.4,2024-10,1,0.0,0.2,Low,Travis Galloway,jpetersen@owen-cervantes.com,286.098.1851x209
502,463.15,2024-04,1,0.0,0.2,Low,Tiffany Kelly,rachelprice@graham.net,325-310-0967x09814
503,5411.17,2024-06,1,1.0,1.0,Low,Charles Willis,whitneylewis@allen.com,(362)423-2679x0834
503,5411.17,2024-06,1,1.0,1.0,Low,Charles Willis,whitneylewis@allen.com,(362)423-2679x0834
503,5411.17,2024-09,1,1.0,1.0,Low,Charles Willis,whitneylewis@allen.com,(362)423-2679x0834
503,5411.17,2024-09,1,1.0,1.0,Low,Charles Willis,whitneylewis@allen.com,(362)423-2679x0834
505,3664.773333333333,2024-03,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-03,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-03,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-04,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-04,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-04,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-07,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-07,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
505,3664.773333333333,2024-07,1,0.0,0.2,Low,Lori Olson,zdowns@gmail.com,046.693.7705
506,5776.99,2024-01,1,1.0,1.0,Low,Destiny Montgomery,fullergeorge@vargas.com,4668886269
507,9137.205,2024-03,1,0.0,0.2,Low,Craig Wilkins,wilkinsdavid@yahoo.com,729-098-9961x141
507,9137.205,2024-03,1,0.0,0.2,Low,Craig Wilkins,wilkinsdavid@yahoo.com,729-098-9961x141
507,9137.205,2024-05,1,0.0,0.2,Low,Craig Wilkins,wilkinsdavid@yahoo.com,729-098-9961x141
507,9137.205,2024-05,1,0.0,0.2,Low,Craig Wilkins,wilkinsdavid@yahoo.com,729-098-9961x141
511,8287.55,2024-02,1,1.0,1.0,Low,Rebecca Murray,franksteven@velasquez-cox.com,+1-135-391-0505
512,6572.08,2024-08,1,1.0,1.0,Low,Erica Rogers,josephewing@yahoo.com,(233)574-1898x77939
513,3486.0933333333337,2024-01,1,1.0,1.0,Low,Dawn Stevens,jenniferknight@boyd.com,194.917.5754
